id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
161273,3425041,1779111514501,-3.42,8.08,2.78,0.5,-3.5,2.75,-0.4459839,-0.12365723,-0.56658936,-0.6817627,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161275,3425057,1779111514519,-3.37,7.98,2.75,-0.9375,-0.5,1.875,-0.44586182,-0.12371826,-0.5665283,-0.68188477,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161278,3425082,1779111514549,-3.4,8.04,2.75,-1.125,0.75,0.5,-0.4459839,-0.12310791,-0.5668335,-0.6816406,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161279,3425098,1779111514557,-3.41,8.21,2.65,-0.8125,-1.5,0.0,-0.44610596,-0.123046875,-0.56695557,-0.6814575,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161281,3425122,1779111514578,-2.82,8.32,2.32,0.125,-5.5,-1.6875,-0.44702148,-0.12359619,-0.56677246,-0.68096924,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161284,3425144,1779111514614,-2.61,8.29,2.51,0.0625,2.75,-5.1875,-0.44744873,-0.123046875,-0.56695557,-0.680603,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161285,3425162,1779111514615,-2.6,8.41,2.54,0.0,5.875,-6.25,-0.4475708,-0.12158203,-0.56762695,-0.6802368,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161287,3425185,1779111514638,-2.44,8.22,1.99,-1.0625,11.9375,-10.875,-0.44769287,-0.119262695,-0.5685425,-0.6798096,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161290,3425201,1779111514673,-2.24,8.08,1.5,-1.3125,15.25,-13.125,-0.4477539,-0.11773682,-0.56915283,-0.6795044,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161292,3425228,1779111514673,-1.93,7.86,1.16,-1.875,28.4375,-22.0,-0.4475708,-0.110839844,-0.5720825,-0.6782837,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161293,3425246,1779111514697,-1.82,7.43,0.69,-7.125,43.9375,-31.5625,-0.4472046,-0.103027344,-0.5749512,-0.67736816,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161296,3425265,1779111514731,-3.2,6.03,0.68,-12.3125,49.8125,-42.4375,-0.44702148,-0.09265137,-0.578125,-0.67626953,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161298,3425289,1779111514757,-2.9,5.28,0.81,-15.9375,36.3125,-58.5625,-0.4494629,-0.081604004,-0.5802002,-0.6742554,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161299,3425305,1779111514759,-2.53,3.86,0.98,-20.125,30.125,-79.625,-0.45513916,-0.06933594,-0.5812988,-0.67089844,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161302,3425334,1779111514787,-2.94,2.85,0.84,-21.75,32.125,-101.0,-0.4630127,-0.054748535,-0.58239746,-0.6659546,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161304,3425351,1779111514817,-2.32,1.64,0.96,-23.1875,34.8125,-128.375,-0.47930908,-0.026733398,-0.5842285,-0.65441895,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161305,3425377,1779111514818,-2.53,0.95,1.42,-34.375,80.1875,-172.125,-0.49041748,0.0,-0.58703613,-0.644104,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161308,3425396,1779111514847,-4.96,-0.61,2.54,-41.0625,90.6875,-185.75,-0.5019531,0.03289795,-0.5894165,-0.6320801,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161310,3425411,1779111514877,-6.75,-2.02,4.31,-53.3125,83.125,-218.25,-0.5092163,0.05041504,-0.5894165,-0.6251221,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161311,3425438,1779111514878,-7.74,-2.63,5.89,-59.375,32.875,-252.6875,-0.54248047,0.10076904,-0.57958984,-0.59973145,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161314,3425454,1779111514907,-8.09,-2.2,10.12,-60.0,-31.9375,-287.4375,-0.55792236,0.11590576,-0.57244873,-0.5895386,2026-05-18T18:11:09.497317,4,Device1hookfront,1
