id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
157178,3137059,1779111226518,-3.58,1.44,8.59,0.5,1.5625,3.0625,-0.44683838,0.12646484,-0.13763428,-0.8748779,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157179,3137078,1779111226521,-3.03,1.51,8.3,-0.125,1.0625,2.5625,-0.44500732,0.12695312,-0.1375122,-0.8757324,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157183,3137096,1779111226553,-3.41,1.35,8.46,-2.4375,4.1875,0.875,-0.4446411,0.12768555,-0.13757324,-0.87579346,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157184,3137118,1779111226578,-3.25,1.31,8.69,-3.3125,5.625,0.1875,-0.44451904,0.12866211,-0.13745117,-0.8757324,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157185,3137136,1779111226580,-3.35,1.14,8.87,-3.0625,8.25,-0.1875,-0.4442749,0.13006592,-0.13757324,-0.8756714,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157189,3137157,1779111226609,-3.51,1.11,9.17,-2.8125,7.375,-0.75,-0.4440918,0.13140869,-0.13769531,-0.8755493,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157190,3137177,1779111226640,-3.38,1.09,8.99,-1.875,7.5625,-1.9375,-0.44396973,0.13269043,-0.13787842,-0.8753662,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157191,3137197,1779111226640,-3.38,1.04,8.97,-0.5625,11.875,-2.9375,-0.44415283,0.13439941,-0.13848877,-0.87493896,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157195,3137221,1779111226669,-3.23,1.02,8.83,0.5625,18.1875,-3.875,-0.4439087,0.13690186,-0.13946533,-0.8745117,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157196,3137237,1779111226699,-3.64,0.98,8.77,1.5,19.625,-5.3125,-0.44421387,0.13989258,-0.14093018,-0.8735962,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157200,3137260,1779111226729,-3.48,1.12,8.77,2.125,16.8125,-7.25,-0.44488525,0.14245605,-0.14233398,-0.87268066,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157201,3137280,1779111226737,-3.54,1.25,8.89,2.4375,17.375,-9.0625,-0.44580078,0.1449585,-0.1437378,-0.871521,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157202,3137305,1779111226758,-3.41,1.32,8.86,2.6875,19.375,-10.625,-0.44750977,0.14904785,-0.14611816,-0.8695679,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157206,3137321,1779111226795,-3.7,1.23,9.0,2.8125,22.4375,-11.9375,-0.44812012,0.15063477,-0.14703369,-0.86883545,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157207,3137345,1779111226796,-4.01,1.19,8.88,3.375,25.1875,-13.0625,-0.4501953,0.1560669,-0.15008545,-0.866272,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157208,3137366,1779111226818,-4.17,1.11,8.84,4.4375,23.25,-14.3125,-0.45239258,0.15930176,-0.15216064,-0.8641968,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157212,3137385,1779111226852,-3.93,1.04,8.54,5.5,21.4375,-16.125,-0.45446777,0.16253662,-0.15423584,-0.8621216,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157213,3137408,1779111226878,-3.88,0.93,8.35,7.0,26.5625,-19.1875,-0.4567871,0.16662598,-0.15698242,-0.85961914,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157214,3137425,1779111226878,-4.52,0.78,8.34,9.1875,33.875,-22.875,-0.45996094,0.17150879,-0.16052246,-0.85632324,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157218,3137445,1779111226908,-4.74,0.69,8.29,11.9375,36.25,-27.75,-0.46343994,0.17651367,-0.16436768,-0.85266113,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157219,3137462,1779111226910,-4.64,0.75,8.26,16.25,39.625,-32.375,-0.46551514,0.17919922,-0.16662598,-0.85058594,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157220,3137490,1779111226939,-5.56,0.58,8.08,21.4375,44.0,-36.3125,-0.47247314,0.18743896,-0.17456055,-0.84332275,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
157224,3137508,1779111226969,-5.26,0.74,7.64,28.375,41.6875,-45.4375,-0.47839355,0.19244385,-0.18029785,-0.8376465,2026-05-18T18:11:04.618863,3,Device1Uppercut,1
