id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
172285,15070094,1779111967311,-0.06207913,0.24188061,-9.410972,-0.02940023,0.020718813,-0.0672003,178.49266,0.4068422,225.54913,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172290,15070155,1779111967372,-0.04293655,0.23948777,-9.41815,0.040599823,-0.18928123,-0.0672003,178.51753,0.33550167,225.54933,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172297,15070214,1779111967431,-0.050115008,0.23709494,-9.413364,0.110599816,-0.11928129,-0.0672003,178.57738,0.28944573,225.54967,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172303,15070274,1779111967491,-0.057293486,0.23948777,-9.420543,0.110599816,0.020718813,-0.0672003,178.53992,0.35511687,225.54948,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172308,15070334,1779111967553,-0.050115008,0.23948777,-9.41815,0.110599816,0.020718813,0.0027996898,178.54515,0.2797189,225.5495,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172314,15070394,1779111967612,-0.064471945,0.23470213,-9.410972,0.110599816,-0.11928129,-0.0672003,178.56233,0.35341185,225.54962,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172320,15070455,1779111967671,-0.057293486,0.23948777,-9.413364,0.040599823,0.020718813,0.07279968,178.489,0.33549422,225.54916,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172326,15070514,1779111967737,-0.0596863,0.23709494,-9.399008,0.110599816,-0.04928112,0.0027996898,178.5585,0.3652244,225.54959,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172332,15070575,1779111967803,-0.05250784,0.24427342,-9.420543,0.18059975,-0.04928112,0.07279968,178.5064,0.31050962,225.54926,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172336,15070634,1779111967853,-0.040543716,0.2514519,-9.410972,0.040599823,0.020718813,0.0027996898,178.46852,0.24505235,225.54907,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
