session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
2b,3,Left Wrist,4150647,1779734325499,20.346373,-15.354445,1.8664017,-40.904224,34.069702,140.94922,-91.82411,-55.238594,317.62848,0.0
2b,1,Left Ankle,4350654,1779734325523,-9.72,-1.27,-1.0,-1.5,4.4375,0.375,-0.5817261,0.4258423,-0.62579346,-0.29766846
2b,4,Right Wrist,30353605,1779734325525,15.004694,-7.1642113,2.4000013,-158.40497,28.28111,-64.876274,-116.75588,-57.66983,199.44637,0.0
2b,1,Left Ankle,4350676,1779734325550,-9.41,-1.25,-1.64,-1.1875,6.625,0.5625,-0.58117676,0.42626953,-0.6262207,-0.29742432
2b,2,Right Ankle,1392682,1779734325556,-8.356388,1.0747125,4.2664027,0.13663769,-3.3437595,4.547619,25.324484,67.73268,242.57387,0.0
2b,3,Left Wrist,4150707,1779734325560,12.466807,-10.88944,2.6201408,-175.93423,-43.700302,135.06923,-91.82283,-55.16293,317.58478,0.0
2b,1,Left Ankle,4350700,1779734325583,-9.4,-1.24,-1.72,-0.375,7.375,2.8125,-0.5802002,0.42645264,-0.6270752,-0.29711914
2b,1,Left Ankle,4350718,1779734325584,-9.44,-1.12,-2.1,1.25,2.9375,2.0625,-0.57928467,0.42633057,-0.6281128,-0.29681396
2b,4,Right Wrist,30353665,1779734325584,12.511373,-5.2882385,3.8213377,-114.09496,86.73112,-131.23628,-116.71477,-57.751476,199.37453,0.0
2b,1,Left Ankle,4350737,1779734325608,-9.54,-1.09,-2.09,2.0,-1.4375,1.4375,-0.57940674,0.42596436,-0.6282959,-0.29681396
2b,1,Left Ankle,4350753,1779734325615,-9.54,-1.1,-1.82,2.4375,-3.4375,1.25,-0.5796509,0.42565918,-0.62823486,-0.296875
